StockCode,Description,ABC_Class,ObsolescenceRisk,AvgDailyDemand,DemandStd,DemandCV,LeadTimeDays,SafetyStock,ReorderPoint,CurrentStock,StockStatus,ExcessStock,DeficitStock,ExcessValue,DeficitValue,InventoryValue,ServiceLevelTarget,ServiceLevelAchievable,AnnualTurns,DaysOnHand,StatusColor,ActionPriority
79163,BLACK CHAMPAGNE GLASS,C,Low,30.617021276595743,27.923461532872288,0.9120241084398871,20,246,858.0,1115.0,Optimal,0,0,0.0,0.0,1147.5,0.92,0.998,10.0,36.4,#4ECDC4,Low
22860,EASTER TIN CHICKS PINK DAISY,C,High,10.907407407407407,12.816952981020098,1.1750686943549835,14,69,222.0,164.0,Understocked,0,58,0.0,95.7,270.6,0.85,0.568,24.3,15.0,#45B7D1,Medium
35648,VINTAGE BEAD PINK PURSE ,C,Medium,13.71875,13.025577707079812,0.9494726346846332,17,91,324.0,500.0,Overstocked,79,0,98.35,0.0,622.5,0.9,1.0,10.0,36.4,#FF6B6B,Medium
84687,BEACH HUT SHELF W 3 DRAWERS,C,Low,6.511111111111111,13.790019813787305,2.117921131810337,16,83,187.0,316.0,Overstocked,73,0,387.58,0.0,1677.73,0.92,1.0,7.5,48.5,#FF6B6B,Medium
85126,LARGE ROUND CUTGLASS CANDLESTICK,C,Low,4.65625,7.159966547948526,1.5377109364721668,16,45,120.0,117.0,Understocked,0,3,0.0,20.1,783.9,0.92,0.906,14.5,25.1,#45B7D1,Medium
22545,MINI JIGSAW BUNNIES,C,Low,22.45631067961165,25.743751078442443,1.1463927198787598,16,176,535.0,955.0,Overstocked,260,0,109.35,0.0,401.66,0.92,1.0,8.6,42.5,#FF6B6B,Medium
21636,MADRAS NOTEBOOK MEDIUM,C,Low,13.72972972972973,16.54242971113588,1.2048620065197393,16,112,332.0,617.0,Overstocked,185,0,224.25,0.0,747.9,0.92,1.0,8.1,44.9,#FF6B6B,Medium
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,C,Low,15.196078431372548,14.29128350826914,0.9404586566731951,20,124,428.0,392.0,Understocked,0,36,0.0,68.4,744.8,0.92,0.841,14.1,25.8,#45B7D1,Medium
21815,STAR  T-LIGHT HOLDER ,C,Low,12.584905660377359,9.970020373145127,0.7922205094103324,20,94,346.0,683.0,Overstocked,233,0,336.97,0.0,987.77,0.92,1.0,6.7,54.3,#FF6B6B,Medium
84800L,LARGE WHITE/PINK ROSE ART FLOWER,C,Low,17.486486486486488,19.552808297334487,1.118166780527629,16,135,415.0,295.0,Understocked,0,120,0.0,222.58,547.19,0.92,0.563,21.6,16.9,#45B7D1,Medium
23518,EMBROIDERED RIBBON REEL RACHEL ,C,Low,11.933333333333334,24.178835620311062,2.0261594095232733,16,146,337.0,271.0,Understocked,0,66,0.0,189.57,778.37,0.92,0.779,16.1,22.7,#45B7D1,Medium
22261,FELT EGG COSY WHITE RABBIT ,C,Medium,10.0990990990991,9.000964549278194,0.8912641079124706,17,65,237.0,184.0,Understocked,0,53,0.0,46.17,160.28,0.9,0.596,20.0,18.2,#45B7D1,Medium
84750B,BLACK SMALL GLASS CAKE STAND,C,Low,11.28,13.992767811280517,1.240493600290826,16,94,274.0,504.0,Overstocked,148,0,255.12,0.0,868.8,0.92,1.0,8.2,44.7,#FF6B6B,Medium
21250,SET OF SKULL WALL STICKERS,C,Low,8.25,17.955619045834897,2.1764386722224116,16,108,240.0,356.0,Overstocked,44,0,126.73,0.0,1025.35,0.92,0.998,8.5,43.2,#FF6B6B,Medium
22921,HERB MARKER CHIVES ,C,Low,12.097560975609756,14.954255183751537,1.2361380293020423,16,100,294.0,214.0,Understocked,0,80,0.0,51.97,139.01,0.92,0.613,20.6,17.7,#45B7D1,Medium
20832,RED FLOCK LOVE HEART PHOTO FRAME,C,Low,18.023529411764706,21.19859410802666,1.1761622057325498,16,144,432.0,501.0,Optimal,0,0,0.0,0.0,349.58,0.92,0.981,13.1,27.8,#4ECDC4,Low
20705,MRS ROBOT SOFT TOY,C,Low,5.777777777777778,8.151655963636772,1.4108635321679028,16,53,145.0,206.0,Overstocked,18,0,102.46,0.0,1172.6,0.92,0.999,10.2,35.7,#FF6B6B,Medium
21814,HEART T-LIGHT HOLDER ,C,Low,11.981818181818182,7.708799467205593,0.6433747658517566,20,83,323.0,202.0,Understocked,0,121,0.0,175.01,292.17,0.92,0.262,21.7,16.9,#45B7D1,Medium
22280,POCKET BAG PINK PAISELY BROWN SPOT,C,Low,7.5,13.779101435276408,1.837213524703521,16,84,204.0,372.0,Overstocked,107,0,177.2,0.0,616.07,0.92,1.0,7.4,49.6,#FF6B6B,Medium
23033,DRAWER KNOB CERAMIC RED,C,Low,13.959183673469388,18.859081790649153,1.3510160931897786,16,123,346.0,590.0,Overstocked,140,0,201.29,0.0,848.28,0.92,1.0,8.6,42.3,#FF6B6B,Medium
22116,METAL SIGN HIS DINNER IS SERVED,C,Low,6.7272727272727275,11.062714542290397,1.6444575670972212,16,69,177.0,223.0,Optimal,0,0,0.0,0.0,389.68,0.92,0.99,11.0,33.1,#4ECDC4,Low
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,C,Low,4.306666666666667,3.0401517268916898,0.7059175836435813,20,31,117.0,228.0,Overstocked,76,0,223.59,0.0,670.78,0.92,1.0,6.9,52.9,#FF6B6B,Medium
22446,PIN CUSHION BABUSHKA PINK,C,Low,3.8378378378378377,2.6588030421937656,0.6927867081772489,20,27,104.0,117.0,Optimal,0,0,0.0,0.0,395.55,0.92,0.981,12.0,30.5,#4ECDC4,Low
21209,MULTICOLOUR HONEYCOMB FAN,C,Low,16.47887323943662,18.85801016236077,1.144374975664628,16,129,393.0,777.0,Overstocked,266,0,287.54,0.0,839.93,0.92,1.0,7.7,47.2,#FF6B6B,Medium
85118,HEART T-LIGHT HOLDER,C,Low,30.09259259259259,27.8196811821446,0.9244694054374205,20,243,845.0,1269.0,Overstocked,170,0,152.7,0.0,1139.87,0.92,1.0,8.7,42.2,#FF6B6B,Medium
72814,SET OF 3 CHRISTMAS BRIAR CANDLES,C,High,7.485714285714286,8.786257413013294,1.1737366773109361,14,47,152.0,221.0,Overstocked,23,0,85.72,0.0,823.7,0.85,0.995,12.4,29.5,#FF6B6B,Medium
23378,PACK OF 12 50'S CHRISTMAS TISSUES,C,High,38.96774193548387,30.801835021946278,0.7904444417883565,14,207,753.0,564.0,Understocked,0,189,0.0,73.71,219.96,0.85,0.537,25.2,14.5,#45B7D1,Medium
20780,BLACK EAR MUFF HEADPHONES,C,Low,3.6037735849056602,6.694830447216803,1.8577278204318877,16,41,99.0,180.0,Overstocked,51,0,281.37,0.0,993.06,0.92,1.0,7.3,49.9,#FF6B6B,Medium
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,C,High,21.566037735849058,16.051011750955695,0.7442726358710864,14,113,415.0,474.0,Optimal,0,0,0.0,0.0,388.68,0.85,0.943,16.6,22.0,#4ECDC4,Low
85018D,YULETIDE IMAGES S/6 PAPER BOXES,C,Low,18.0,22.666316523906232,1.2592398068836796,16,151,439.0,326.0,Understocked,0,113,0.0,232.02,669.37,0.92,0.638,20.2,18.1,#45B7D1,Medium
21066,VINTAGE RED MUG,C,Medium,15.228260869565217,22.605602369338662,1.4844506909201691,14,121,334.0,173.0,Understocked,0,161,0.0,175.8,188.9,0.9,0.336,32.1,11.4,#45B7D1,Medium
21785,RAIN PONCHO ,C,Low,18.43548387096774,18.378195355260786,0.9968924864620899,20,155,524.0,702.0,Overstocked,21,0,17.69,0.0,591.42,0.92,0.999,9.6,38.1,#FF6B6B,Medium
21562,HAWAIIAN GRASS SKIRT ,C,Low,11.254237288135593,15.751949217465755,1.3996460901061438,16,102,282.0,364.0,Optimal,0,0,0.0,0.0,563.15,0.92,0.994,11.3,32.3,#4ECDC4,Low
21630,FLOOR CUSHION ELEPHANT CARNIVAL,C,Low,2.3555555555555556,2.0243467583345987,0.8593924917458201,20,18,65.0,103.0,Overstocked,18,0,159.9,0.0,914.98,0.92,1.0,8.3,43.7,#FF6B6B,Medium
22204,MILK PAN BLUE RETROSPOT,C,Medium,3.1666666666666665,2.4937150435875224,0.7874889611329018,17,19,73.0,134.0,Overstocked,39,0,146.25,0.0,502.5,0.9,1.0,8.6,42.3,#FF6B6B,Medium
23088,ZINC HEART FLOWER T-LIGHT HOLDER,C,Low,18.097560975609756,11.928547434723098,0.6591245887111146,20,126,488.0,302.0,Understocked,0,186,0.0,241.57,392.23,0.92,0.252,21.9,16.7,#45B7D1,Medium
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,C,Low,13.892857142857142,12.434085953800283,0.8949984748236708,20,110,388.0,620.0,Overstocked,116,0,213.88,0.0,1143.12,0.92,1.0,8.2,44.6,#FF6B6B,Medium
23452,HEART MINI PORTRAIT FRAME,C,Low,13.13888888888889,8.319178454554882,0.6331721445327182,20,90,353.0,276.0,Understocked,0,77,0.0,149.83,537.05,0.92,0.581,17.4,21.0,#45B7D1,Medium
40001,WHITE BAMBOO RIBS LAMPSHADE,C,Low,18.532258064516128,15.891762730622721,0.8575189637063609,20,144,515.0,920.0,Overstocked,250,0,207.42,0.0,763.3,0.92,1.0,7.4,49.6,#FF6B6B,Medium
21269,ANTIQUE CREAM CUTLERY SHELF ,C,Low,1.894736842105263,0.8800205055710716,0.4644552668291767,24,14,59.0,102.0,Overstocked,25,0,212.5,0.0,867.0,0.92,1.0,6.8,53.8,#FF6B6B,Medium
21090,SET/6 COLLAGE PAPER PLATES,C,Low,14.88,18.05886432323919,1.2136333550563971,16,122,360.0,472.0,Overstocked,4,0,2.4,0.0,282.71,0.92,0.997,11.5,31.7,#FF6B6B,Medium
21691,SILVER VANILLA FLOWER CANDLE POT,C,Low,4.537037037037037,2.833179179429589,0.6244558191395828,20,31,122.0,191.0,Overstocked,32,0,119.93,0.0,715.83,0.92,1.0,8.7,42.1,#FF6B6B,Medium
20671,BLUE TEATIME PRINT BOWL ,C,Low,7.8936170212765955,8.924375325395294,1.130581240683501,16,61,187.0,182.0,Understocked,0,5,0.0,6.24,227.13,0.92,0.899,15.8,23.1,#45B7D1,Medium
85224,ASSORTED COLOUR SILK GLASSES CASE,C,Low,40.175,42.342854269549505,1.0539602805114998,16,299,942.0,1137.0,Optimal,0,0,0.0,0.0,1496.01,0.92,0.99,12.9,28.3,#4ECDC4,Low
75131,METAL TUBE CHIME ON BAMBOO,C,Low,11.851851851851851,21.716359720837374,1.8323178514456535,16,133,323.0,560.0,Overstocked,140,0,229.19,0.0,916.74,0.92,1.0,7.7,47.2,#FF6B6B,Medium
22322,BIRD DECORATION GREEN  SPOT,C,Medium,13.922077922077921,9.781516180190163,0.7025902480173905,17,80,317.0,377.0,Optimal,0,0,0.0,0.0,320.45,0.9,0.988,13.5,27.1,#4ECDC4,Low
46000P,POLYESTER FILLER PAD 65CMx65CM,C,Low,5.219512195121951,5.364290237869085,1.0277378493113667,16,38,122.0,126.0,Optimal,0,0,0.0,0.0,535.5,0.92,0.941,15.1,24.1,#4ECDC4,Low
22701,PINK DOG BOWL,C,Low,7.6,13.4243249364726,1.7663585442727106,16,83,205.0,254.0,Optimal,0,0,0.0,0.0,692.78,0.92,0.988,10.9,33.4,#4ECDC4,Low
84826,ASSTD DESIGN 3D PAPER STICKERS,C,Low,40.714285714285715,47.75204539829948,1.1728572553968293,16,325,976.0,1701.0,Overstocked,432,0,303.46,0.0,1194.88,0.92,1.0,8.7,41.8,#FF6B6B,Medium
84974,S/2 ZINC HEART DESIGN PLANTERS,C,Low,1.7358490566037736,1.2426854202496367,0.7158948616655515,20,12,47.0,47.0,Optimal,0,0,0.0,0.0,466.76,0.92,0.916,13.5,27.1,#4ECDC4,Low
20798,CLEAR MILKSHAKE GLASS,C,Low,11.871794871794872,11.819207131613059,0.9955703631380329,20,100,337.0,256.0,Understocked,0,81,0.0,167.3,528.74,0.92,0.603,16.9,21.6,#45B7D1,Medium
85135B,BLUE DRAGONFLY HELICOPTER,C,Low,1.9,1.8383854375372843,0.9675712829143602,20,16,54.0,85.0,Overstocked,15,0,119.25,0.0,675.75,0.92,1.0,8.2,44.7,#FF6B6B,Medium
23375,50'S CHRISTMAS PAPER GIFT BAG,C,High,19.696428571428573,13.875969604590969,0.7044916571687164,14,101,377.0,656.0,Overstocked,166,0,136.12,0.0,537.92,0.85,1.0,11.0,33.3,#FF6B6B,Medium
20996,JAZZ HEARTS ADDRESS BOOK,C,Low,19.049180327868854,20.45560152965027,1.0738310613671829,16,143,448.0,292.0,Understocked,0,156,0.0,50.26,94.08,0.92,0.45,23.8,15.3,#45B7D1,Medium
23545,WRAP RED VINTAGE DOILY,C,Medium,37.06896551724138,23.52740997142912,0.6346929201594832,17,204,834.0,717.0,Understocked,0,117,0.0,49.14,301.14,0.9,0.707,18.9,19.3,#45B7D1,Medium
22707,WRAP MONSTER FUN ,C,Low,28.666666666666668,8.903891243679881,0.3106008573376703,24,203,891.0,635.0,Understocked,0,256,0.0,107.52,266.7,0.92,0.357,16.5,22.2,#45B7D1,Medium
21725,SWEETIES  STICKERS,C,Low,10.83673469387755,12.346954946234755,1.139361190895486,16,85,258.0,264.0,Optimal,0,0,0.0,0.0,224.4,0.92,0.933,15.0,24.4,#4ECDC4,Low
37475,SET/4 COLOURFUL MIXING BOWLS,C,Low,2.021276595744681,1.687413272516967,0.834825513771552,20,16,56.0,66.0,Optimal,0,0,0.0,0.0,647.47,0.92,0.99,11.2,32.7,#4ECDC4,Low
84247E,PACK/12 XMAS FUN CARD,C,High,5.886792452830188,8.92416851838631,1.5159645239566488,14,43,125.0,203.0,Overstocked,40,0,117.85,0.0,598.08,0.85,0.998,10.6,34.5,#FF6B6B,Medium
23153,ZINC SWEETHEART WIRE LETTER RACK,C,Low,4.033333333333333,3.7999405288239543,0.9421340154108978,20,33,114.0,168.0,Overstocked,20,0,75.44,0.0,633.68,0.92,1.0,8.8,41.7,#FF6B6B,Medium
84405A,S/3 PINK COL METAL BASKET W HANDLE,C,Low,3.210526315789474,5.307607465968284,1.6531892107114328,20,38,102.0,146.0,Overstocked,13,0,145.74,0.0,1636.74,0.92,0.999,8.0,45.5,#FF6B6B,Medium
85017B,ENVELOPE 50 BLOSSOM IMAGES,C,Low,14.561224489795919,14.965986402527276,1.0277972441819714,16,107,340.0,350.0,Optimal,0,0,0.0,0.0,225.27,0.92,0.939,15.2,24.0,#4ECDC4,Low
23107,WHITE HEARTS WIRE PLANT POT HOLDER,C,Low,7.428571428571429,5.017738569159622,0.6754648073868722,20,52,201.0,354.0,Overstocked,93,0,267.88,0.0,1019.69,0.92,1.0,7.7,47.7,#FF6B6B,Medium
23138,SINGLE WIRE HOOK IVORY HEART,C,Low,11.363636363636363,9.49729715227723,0.8357621494003963,20,87,314.0,379.0,Optimal,0,0,0.0,0.0,548.17,0.92,0.993,10.9,33.4,#4ECDC4,Low
85032D,YULETIDE IMAGES GIFT WRAP SET,C,Low,12.315068493150685,13.140138584091588,1.0669967927015416,16,92,289.0,569.0,Overstocked,193,0,253.87,0.0,748.47,0.92,1.0,7.9,46.2,#FF6B6B,Medium
20932,PINK POT PLANT CANDLE,C,Low,5.173076923076923,7.825852465865698,1.5128041941450419,16,50,133.0,193.0,Overstocked,20,0,71.62,0.0,691.09,0.92,0.999,9.8,37.3,#FF6B6B,Medium
20934,SET/3 POT PLANT CANDLES,C,Low,3.7555555555555555,4.483077045733187,1.1937187399881266,16,30,90.0,62.0,Understocked,0,28,0.0,151.36,335.14,0.92,0.535,22.1,16.5,#45B7D1,Medium
21726,MULTI HEARTS  STICKERS,C,Low,9.814814814814815,12.079292660596447,1.2307203842871852,16,81,238.0,360.0,Overstocked,51,0,43.29,0.0,305.57,0.92,1.0,10.0,36.7,#FF6B6B,Medium
23119,PACK OF 6 LARGE FRUIT STRAWS ,C,Low,19.54794520547945,16.933727928383384,0.8662663901695775,20,153,544.0,537.0,Understocked,0,7,0.0,4.52,347.06,0.92,0.91,13.3,27.5,#45B7D1,Medium
22069,BROWN  PIRATE TREASURE CHEST ,C,Low,7.171052631578948,6.944327484395181,0.9683832822275849,20,59,202.0,309.0,Overstocked,46,0,75.54,0.0,507.41,0.92,1.0,8.5,43.1,#FF6B6B,Medium
23331,DECORATIVE WICKER HEART SMALL,C,Low,27.23076923076923,25.043973393178856,0.9196939381675852,20,220,765.0,462.0,Understocked,0,303,0.0,190.42,290.35,0.92,0.298,21.5,17.0,#45B7D1,Medium
22512,DOORSTOP RACING CAR DESIGN,C,Low,6.454545454545454,16.31497628494909,2.5276723821752114,16,96,199.0,152.0,Understocked,0,47,0.0,162.96,527.03,0.92,0.762,15.5,23.5,#45B7D1,Medium
22256,FELT FARM ANIMAL CHICKEN,C,Low,11.109375,7.534296582959819,0.6781926600695196,20,78,300.0,535.0,Overstocked,145,0,180.82,0.0,667.16,0.92,1.0,7.6,48.2,#FF6B6B,Medium
21721,CANDY SHOP  STICKER SHEET,C,Low,13.371794871794872,12.606027185910772,0.9427326179300481,20,109,376.0,316.0,Understocked,0,60,0.0,50.8,267.55,0.92,0.734,15.4,23.6,#45B7D1,Medium
77101A,UNION FLAG WINDSOCK,C,Low,12.03125,18.923378293310794,1.5728522217816763,16,119,312.0,548.0,Overstocked,142,0,174.13,0.0,671.98,0.92,1.0,8.0,45.5,#FF6B6B,Medium
20866,BLUE ROSE FABRIC MIRROR,C,Low,9.917808219178083,16.344174484317662,1.6479623444132447,16,102,261.0,240.0,Understocked,0,21,0.0,26.49,302.73,0.92,0.868,15.1,24.2,#45B7D1,Medium
22821,GIFT BAG PSYCHEDELIC APPLES,C,Low,15.674418604651162,10.022846678481905,0.639439773256264,20,108,421.0,616.0,Overstocked,69,0,45.14,0.0,402.98,0.92,1.0,9.3,39.3,#FF6B6B,Medium
22268,EASTER DECORATION SITTING BUNNY,C,High,17.352941176470587,23.364680078581788,1.34643919096912,14,118,361.0,556.0,Overstocked,87,0,56.92,0.0,363.76,0.85,0.997,11.4,32.0,#FF6B6B,Medium
84791,GINGHAM HEART DECORATION,C,Medium,5.245614035087719,3.910976776761903,0.7455708236636404,17,31,120.0,152.0,Optimal,0,0,0.0,0.0,447.33,0.9,0.996,12.6,29.0,#4ECDC4,Low
23366,SET 12 COLOURING PENCILS DOILY,C,Low,25.75,20.274464766514246,0.787357855010262,20,193,708.0,678.0,Understocked,0,30,0.0,19.5,440.7,0.92,0.883,13.9,26.3,#45B7D1,Medium
23419,HOME SWEET HOME BOTTLE ,C,Low,9.444444444444445,9.311663154725405,0.9859408046179841,20,79,268.0,219.0,Understocked,0,49,0.0,101.6,454.11,0.92,0.704,15.7,23.2,#45B7D1,Medium
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,C,Low,6.344827586206897,6.498452512519518,1.0242126242557936,16,46,148.0,81.0,Understocked,0,67,0.0,168.37,203.55,0.92,0.267,28.6,12.8,#45B7D1,Medium
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,C,High,15.911111111111111,17.371374340121925,1.0917763202590596,14,97,320.0,306.0,Understocked,0,14,0.0,17.38,379.92,0.85,0.814,19.0,19.2,#45B7D1,Medium
21720,CAKE SHOP  STICKER SHEET,C,Low,14.013513513513514,14.923084299847762,1.064906690635231,16,105,329.0,487.0,Overstocked,59,0,49.94,0.0,412.24,0.92,1.0,10.5,34.8,#FF6B6B,Medium
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,C,High,10.0625,10.064109017820735,1.0001599023921228,14,59,200.0,381.0,Overstocked,121,0,341.22,0.0,1074.42,0.85,1.0,9.6,37.9,#FF6B6B,Medium
22255,FELT TOADSTOOL  SMALL,C,Low,13.56,12.215674467777154,0.9008609489511175,20,108,379.0,685.0,Overstocked,192,0,163.2,0.0,582.25,0.92,1.0,7.2,50.5,#FF6B6B,Medium
21801,CHRISTMAS TREE DECORATION WITH BELL,C,High,31.630769230769232,27.533825351039376,0.8704759960202136,14,174,617.0,1017.0,Overstocked,215,0,90.3,0.0,427.14,0.85,1.0,11.4,32.2,#FF6B6B,Medium
21664,RIDGED GLASS STORAGE JAR CREAM LID,C,Low,4.647058823529412,7.706681593037992,1.6583998364765298,16,48,122.0,205.0,Overstocked,46,0,172.07,0.0,766.82,0.92,1.0,8.3,44.1,#FF6B6B,Medium
85124B,BLUE JUICY FRUIT PHOTO FRAME,C,Low,4.3,4.930915133180952,1.1467244495769657,16,34,103.0,154.0,Overstocked,20,0,50.89,0.0,391.83,0.92,1.0,10.2,35.8,#FF6B6B,Medium
22717,CARD DOG AND BALL ,C,Low,17.107438016528924,10.819582287756894,0.6324490129558379,20,118,460.0,410.0,Understocked,0,50,0.0,20.95,171.79,0.92,0.791,15.2,24.0,#45B7D1,Medium
16235,RECYCLED PENCIL WITH RABBIT ERASER,C,Low,32.74603174603175,30.49640936449707,0.9313009161237592,20,266,921.0,1714.0,Overstocked,517,0,109.88,0.0,364.29,0.92,1.0,7.0,52.3,#FF6B6B,Medium
84596E,SMALL LICORICE DES PINK BOWL,C,Low,8.88,14.788256329010709,1.6653441811948995,16,92,234.0,352.0,Overstocked,48,0,54.68,0.0,401.02,0.92,0.999,9.2,39.6,#FF6B6B,Medium
23461,SWEETHEART BIRD HOUSE,C,Low,4.622222222222222,3.5180630575314695,0.7611194114851738,20,34,126.0,169.0,Overstocked,5,0,20.74,0.0,700.85,0.92,0.999,10.0,36.6,#FF6B6B,Medium
23517,EMBROIDERED RIBBON REEL REBECCA ,C,Low,9.71875,18.414991044290254,1.8947900752967464,16,112,268.0,179.0,Understocked,0,89,0.0,256.28,515.45,0.92,0.616,19.8,18.4,#45B7D1,Medium
23365,SET 12 COLOUR PENCILS LOVE LONDON,C,Low,26.42,25.37561902331304,0.9604700614425828,20,218,746.0,873.0,Optimal,0,0,0.0,0.0,566.87,0.92,0.987,11.0,33.0,#4ECDC4,Low
21202,DOLLY HONEYCOMB GARLAND,C,Low,11.79245283018868,14.060799969809736,1.1923558374398655,16,95,284.0,338.0,Optimal,0,0,0.0,0.0,533.47,0.92,0.986,12.7,28.7,#4ECDC4,Low
21062,PARTY INVITES SPACEMAN,C,Low,9.315315315315315,7.9223297560319175,0.850462865492788,20,72,258.0,464.0,Overstocked,129,0,108.95,0.0,391.89,0.92,1.0,7.3,49.8,#FF6B6B,Medium
84985A,SET OF 72 GREEN PAPER DOILIES,C,Low,6.072164948453608,7.814579620118747,1.286951142871848,16,52,149.0,197.0,Overstocked,3,0,4.35,0.0,285.65,0.92,0.997,11.3,32.4,#FF6B6B,Medium
21836,GINGHAM OVEN GLOVE RED HEART ,C,Low,3.4393939393939394,2.5123007406867144,0.7304486735036262,20,25,94.0,101.0,Optimal,0,0,0.0,0.0,378.75,0.92,0.965,12.4,29.4,#4ECDC4,Low
20801,LARGE PINK GLASS SUNDAE DISH,C,Low,17.384615384615383,20.270865644239702,1.1660232450226378,16,138,416.0,818.0,Overstocked,277,0,398.24,0.0,1176.03,0.92,1.0,7.8,47.1,#FF6B6B,Medium
16225,RATTLE SNAKE EGGS,C,Medium,10.25301204819277,13.22953400861946,1.2903070772214045,14,73,217.0,145.0,Understocked,0,72,0.0,89.72,180.69,0.9,0.51,25.8,14.1,#45B7D1,Medium
23087,ZINC  HEART T-LIGHT HOLDER,C,Low,17.15,12.05447039111451,0.7028845709104671,20,123,466.0,528.0,Optimal,0,0,0.0,0.0,654.46,0.92,0.983,11.9,30.8,#4ECDC4,Low
85124A,PINK JUICY FRUIT PHOTO FRAME,C,Low,5.947368421052632,6.650513010909057,1.1182278513917883,16,46,141.0,79.0,Understocked,0,62,0.0,156.88,199.89,0.92,0.311,27.5,13.3,#45B7D1,Medium
22647,CERAMIC LOVE HEART MONEY BANK,C,Low,17.142857142857142,18.640550685806737,1.0873654566720596,16,130,404.0,650.0,Overstocked,125,0,152.92,0.0,795.21,0.92,1.0,9.6,37.9,#FF6B6B,Medium
22995,TRAVEL CARD WALLET SUKI,C,Low,16.483606557377048,16.919465833037652,1.026441984898356,16,121,385.0,723.0,Overstocked,222,0,93.15,0.0,303.36,0.92,1.0,8.3,43.9,#FF6B6B,Medium
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,C,Medium,11.366666666666667,15.97853194589751,1.405735948319429,14,87,246.0,226.0,Understocked,0,20,0.0,16.86,190.47,0.9,0.838,18.4,19.9,#45B7D1,Medium
21061,PARTY INVITES FOOTBALL,C,Low,9.210526315789474,9.018637226302834,0.9791663274271648,20,77,261.0,467.0,Overstocked,128,0,107.09,0.0,390.7,0.92,1.0,7.2,50.7,#FF6B6B,Medium
85032A,ROMANTIC IMAGES GIFT WRAP SET,C,Low,9.204545454545455,11.777788457110224,1.2795622027477773,16,78,225.0,211.0,Understocked,0,14,0.0,14.98,225.81,0.92,0.874,15.9,22.9,#45B7D1,Medium
79191C,RETRO PLASTIC ELEPHANT TRAY,C,Medium,8.699115044247788,7.791805397513345,0.8957009256551454,17,56,204.0,381.0,Overstocked,116,0,98.6,0.0,323.85,0.9,1.0,8.3,43.8,#FF6B6B,Medium
23179,CLOCK MAGNET MUM'S KITCHEN,C,Low,8.882352941176471,13.229362901544,1.4893984723592582,16,84,226.0,369.0,Overstocked,75,0,225.02,0.0,1107.11,0.92,1.0,8.8,41.5,#FF6B6B,Medium
21014,SWISS CHALET TREE DECORATION ,C,Medium,22.1625,25.76694170463632,1.1626369635481701,14,147,457.0,780.0,Overstocked,186,0,109.73,0.0,460.15,0.9,1.0,10.4,35.2,#FF6B6B,Medium
85130D,BEADED CRYSTAL HEART PINK LARGE,C,Low,10.222222222222221,20.385179801894207,1.9942023719244335,16,123,287.0,151.0,Understocked,0,136,0.0,183.41,203.64,0.92,0.443,24.7,14.8,#45B7D1,Medium
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,C,High,6.256410256410256,7.527905799224463,1.2032308449580085,14,40,128.0,249.0,Overstocked,83,0,408.72,0.0,1226.17,0.85,1.0,9.2,39.8,#FF6B6B,Medium
21540,DAIRY MAID CERAMIC BUTTER DISH,C,Low,3.3114754098360657,3.871007550180174,1.1689676265395574,16,26,79.0,126.0,Overstocked,23,0,97.18,0.0,532.4,0.92,1.0,9.6,38.0,#FF6B6B,Medium
22164,STRING OF STARS CARD HOLDER,C,Low,7.923076923076923,9.56799658781573,1.2076112198214026,16,65,192.0,184.0,Understocked,0,8,0.0,23.43,538.79,0.92,0.894,15.7,23.2,#45B7D1,Medium
35599B,BLACK CHRISTMAS TREE 120CM,C,High,7.114285714285714,12.065437825291148,1.6959450758441375,14,56,156.0,272.0,Overstocked,69,0,348.84,0.0,1375.15,0.85,0.999,9.5,38.2,#FF6B6B,Medium
21684,SMALL MEDINA STAMPED METAL BOWL ,C,Low,12.30379746835443,16.047489164080332,1.304271238644389,16,106,303.0,279.0,Understocked,0,24,0.0,20.89,242.84,0.92,0.862,16.1,22.7,#45B7D1,Medium
23099,FRENCH CARRIAGE LANTERN,C,Low,2.8222222222222224,2.1244131691201953,0.7527448237040062,20,21,77.0,139.0,Overstocked,39,0,256.62,0.0,914.62,0.92,1.0,7.4,49.3,#FF6B6B,Medium
22266,EASTER DECORATION HANGING BUNNY,C,High,18.416666666666668,20.982030741448447,1.139295786865979,14,114,372.0,249.0,Understocked,0,123,0.0,65.68,132.96,0.85,0.468,27.0,13.5,#45B7D1,Medium
23178,JAM CLOCK MAGNET,C,Low,6.276595744680851,10.259040822313484,1.6344912496567245,16,64,164.0,255.0,Overstocked,42,0,123.26,0.0,748.34,0.92,1.0,9.0,40.6,#FF6B6B,Medium
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,C,Low,4.390625,3.6585068838322035,0.8332542368870499,20,34,122.0,160.0,Overstocked,1,0,2.94,0.0,470.0,0.92,0.999,10.0,36.4,#FF6B6B,Medium
